trigger_name|t90    |t90_error|t90_start|ra        |dec      |error_radius|lii     |bii     |fluence  |fluence_error|flux_64  |flux_64_error|flux_64_time
bn170626401 | 12.288|    0.362|    0.512|11 01 39.4| 56 28 08|      0.0500|149.0907| 54.7250|1.5101E-5|    6.0049E-8|  44.0489|       1.9141|       1.280
bn170627931 | 17.152|    0.923|   -6.912|02 26 04.8|-58 42 00|     11.8500|281.9439|-54.4017| 1.791E-6|    2.7273E-8|   3.8835|       0.7120|       8.064
bn170629537 | 28.160|    7.186|    1.024|08 40 03.8|-46 35 13|      0.0500|265.1743| -2.9845|4.3665E-6|     3.627E-8|   8.4188|       1.2105|       8.832
bn170705115 | 22.781|    1.377|    0.004|12 46 49.0| 18 18 27|      0.0005|295.8114| 81.1152|1.3382E-5|    6.3103E-8|  26.6771|       2.4401|      10.048
bn170705200 | 27.648|    0.724|   -0.256|23 58 02.4|-21 56 24|      2.1100| 53.1794|-76.8045|3.2621E-6|    1.9165E-8|   5.2597|       1.2155|       9.216
bn170705244 |  5.888|    1.379|   -2.304|15 50 26.4|-07 25 48|      8.5800|  0.9336| 34.5955|8.4654E-7|    2.2574E-8|   4.4557|       1.1965|       0.320
bn170708046 |  0.144|    0.045|   -0.016|22 23 20.4| 19 47 53|      0.5000| 81.5908|-30.9376|7.9242E-7|    1.1866E-8|  55.6362|       1.9828|       0.000
bn170709334 |  1.856|    0.898|   -0.576|20 40 09.6| 02 12 00|      7.4900| 48.1793|-22.8760|6.8308E-7|     1.767E-8|  10.0937|       1.0484|       0.640
bn170710340 | 42.240|    4.636|    0.512|02 52 29.3| 42 40 44|      0.0170|145.4682|-14.8338|3.4027E-6|    3.2644E-8|   4.7857|       1.1243|       6.336
bn170711019 | 15.104|    2.769|   -1.280|04 26 45.6|-30 41 24|     15.0000|230.7273|-43.1896|7.4943E-7|    1.9982E-8|   3.6872|       0.8517|      -0.256
bn170711713 |  1.152|    1.288|   -0.832|18 34 26.4| 17 14 24|      7.9600| 46.5932| 11.4274|   5.6E-7|    2.2028E-8|   5.5665|       0.9214|       0.192
bn170711931 | 12.288|    2.429|   -1.280|03 03 08.6| 47 51 00|      0.0500|144.6309| -9.3955|2.1242E-6|    2.4529E-8|   9.1528|       1.3308|       0.448
bn170714049 |  0.224|    0.396|   -0.224|01 12 48.0| 29 32 24|      5.3500|128.4790|-33.1016|1.4758E-7|    1.2298E-8|   6.0685|       0.7532|      -0.064
bn170715878 | 12.800|    1.864|   -2.816|19 08 52.8|-16 36 36|      7.8100| 19.8983|-11.2558|7.2167E-7|    5.8971E-8|   5.5123|       2.3004|      -3.520
bn170717952 | 11.776|    1.864|   -0.512|22 30 45.6| 41 06 36|      8.1700| 96.3153|-14.3792|6.7196E-7|    3.4959E-8|   3.1566|       1.1742|       2.432
bn170718152 | 40.192|    4.136|   -9.984|06 49 04.8|-35 00 00|      7.3500|244.6694|-15.6073|3.0268E-6|    5.1382E-8|   6.0368|       1.6714|       1.216
bn170722525 | 37.376|    3.916|    0.000|03 20 09.6| 14 17 24|      4.4900|168.6198|-35.0713|3.4625E-6|    5.6019E-8|   3.9965|       1.1568|      27.264
bn170723076 | 20.224|    2.429|   -4.096|09 03 45.6|-19 26 24|     12.8900|246.8295| 17.8374|1.8645E-6|    6.7128E-8|   3.3683|       1.0594|       2.112
bn170723677 | 20.992|    3.083|   -1.792|01 28 16.8| 62 40 48|     12.6300|127.1448|  0.1100|8.0212E-7|    2.0665E-8|   3.2873|       1.0571|      -1.408
bn170723882 |  5.376|    3.727|   -4.096|14 10 19.2| 39 49 48|     14.5900| 75.7862| 69.2997| 5.537E-7|    4.5491E-8|   4.0310|       0.9633|      -0.768
bn170724543 | 19.200|    4.419|   -0.512|11 28 04.8| 49 33 36|      5.2500|152.8547| 62.4452|1.2288E-6|    3.1816E-8|   4.3595|       0.9964|      -0.192
bn170726249 |  1.792|    0.923|   -0.768|11 05 40.8|-34 00 00|      2.8300|279.1125| 23.9336|6.0235E-7|    1.6762E-8|   4.7420|       0.9225|       0.064
bn170726794 | 78.080|    1.864|   -1.536|19 51 07.2| 06 37 12|      3.4500| 45.7974|-10.0820|7.6782E-6|    5.2996E-8|  10.0446|       1.3802|       8.256
bn170727841 | 19.200|    3.974|   -2.304|14 35 24.0|-61 50 24|      8.8900|314.8712| -1.4022|8.7289E-7|    3.4578E-8|   3.5122|       1.0142|       2.496
bn170728961 | 46.336|    0.810|    0.000|15 51 55.4| 70 07 20|      0.0400|104.6094| 39.9665|4.0192E-6|    3.1752E-8|  23.0573|       1.4288|       0.064
bn170730133 |  6.656|    0.923|   -1.280|21 35 38.4|-29 45 00|      4.2300| 17.4266|-47.1982|2.4063E-6|    2.7336E-8|  10.4831|       1.5691|       1.216
bn170731751 | 90.112|    2.360|  -35.328|16 20 50.4| 64 16 48|      6.3000| 96.1563| 40.2954|3.2456E-6|    2.9663E-8|   5.4479|       1.3594|      44.672
bn170801690 | 10.240|    2.896|   -5.376|22 52 43.2|-41 45 00|      9.1300|354.1268|-61.7033|7.5594E-7|    2.6713E-8|   4.1499|       1.1550|      -1.856
bn170802638 |  2.240|    0.143|   -0.128|03 29 12.0|-39 12 36|      2.0500|243.4158|-55.1669|2.4481E-6|     1.908E-8|  37.8950|       1.5982|       2.048
bn170803172 |  6.656|    3.338|   -0.768|05 06 00.0| 23 58 12|     13.3000|179.2066|-10.1270|3.3561E-7|    3.3009E-8|   4.9458|       1.3506|      -1.600
bn170803415 | 66.816|    2.636|   -4.096|23 30 45.6|-46 19 48|      4.2100|337.2943|-65.0506|1.0913E-5|    4.7906E-8|   9.5278|       1.4496|      27.840
bn170803729 |  3.584|    0.320|   -0.192|11 39 44.4|-16 18 43|      0.0010|279.0257| 43.2068|1.8854E-6|    2.4381E-8|  16.1705|       1.1411|       0.192
bn170804911 | 26.368|    2.187|  -11.008|17 25 02.4| 34 08 24|      3.8600| 58.0359| 31.8074| 3.719E-6|    6.0475E-8|   8.6167|       1.7967|       5.376
bn170805901 | 25.856|    4.375|   -1.536|16 15 52.8| 36 22 48|     13.4700| 58.3204| 46.0804|1.0111E-6|    3.1948E-8|   4.6578|       1.4087|       7.552
bn170808065 |  4.352|    0.810|   -0.256|00 13 19.2| 62 17 24|      2.0000|118.5167| -0.2545|2.4514E-6|    5.4462E-8|   8.8965|       1.6212|       3.904
bn170808936 | 17.664|    0.572|    4.096|09 42 38.4| 02 10 48|      0.3400|233.5422| 38.4337|1.1591E-4|    1.5636E-7| 202.0510|       3.1044|      16.512
bn170810918 |136.960|   14.954|  -17.664|12 31 45.4| 03 39 37|      0.0005|290.7514| 66.0655|7.1261E-6|    1.0212E-7|   4.5617|       1.1324|     112.384
bn170813051 |111.872|    4.871|   -0.512|13 24 13.9|-05 29 27|      0.0008|317.8072| 56.4309|3.6264E-6|     3.561E-8|   4.1053|       0.9631|       1.152
bn170816258 | 61.440|    8.816|  -14.336|00 42 48.0|-15 36 36|      4.0400|112.6152|-78.3084|2.0629E-6|    4.1095E-8|   5.4847|       1.8182|      44.096
bn170816599 |  1.600|    0.143|   -0.064|23 23 21.8| 12 51 11|      0.5000| 92.0065|-44.6656|3.5294E-6|    2.6028E-8|  26.5651|       1.5493|       0.064
bn170817529 |  2.048|    0.466|   -0.192|13 09 48.0|-23 22 53|      0.0000|308.3790| 39.2960|2.7914E-7|    1.7403E-8|   3.7333|       0.9257|       0.000
bn170817908 |  2.624|    0.181|    0.000|05 32 07.2| 50 04 12|      3.6900|160.6130|  8.9681|2.1548E-6|    1.9104E-8|  10.3739|       1.6120|       0.384
bn170818137 |  0.576|    2.519|   -0.064|19 48 52.8| 06 21 00|     11.5400| 45.2835| -9.7268| 2.892E-7|    1.8442E-8|  14.2539|       1.5469|       0.000
bn170821265 | 52.992|   12.312|   -1.536|16 51 26.4| 19 06 36|      3.9600| 38.2340| 34.7325|2.3688E-6|    6.0493E-8|   4.2013|       1.1739|      49.536
bn170825307 |  6.656|    0.923|   -0.512|18 17 45.6|-26 10 12|      3.2000|  5.9282| -4.8273| 2.248E-6|    2.2048E-8|   6.4646|       1.1691|       2.240
bn170825500 |  7.168|    0.572|    0.256|00 14 33.6| 20 07 12|      3.7600|111.2682|-41.9150|6.5062E-6|    1.4159E-8|  35.7602|       2.0788|       3.968
bn170825784 | 65.024|    7.331|  -43.264|07 45 16.8|-48 43 12|      2.2100|261.9608|-11.8876|7.4724E-6|     4.802E-8|   6.3809|       1.3584|       1.728
bn170826369 |  0.256|    0.091|   -0.160|04 17 21.1| 21 04 26|      0.8560|174.2255|-20.6868|5.0556E-7|    1.4422E-8|  16.1790|       1.7710|       0.064
bn170826819 | 11.008|    0.724|    1.280|21 50 48.0|-31 48 00|      1.0000| 14.9397|-50.6823|3.2272E-5|    7.4419E-8|  35.9260|       2.2806|       4.736
bn170827818 |  0.832|    0.405|   -0.448|03 15 09.6|-65 22 48|      6.4600|282.4727|-45.6229|4.7114E-7|    1.4638E-8|   6.6360|       1.0209|       0.064
bn170829414 | 51.457|    2.064|   -4.608|22 40 19.2|-28 13 48|      3.1800| 23.0377|-61.0392| 7.778E-6|    5.0183E-8|   6.5768|       1.0137|      38.849
bn170829674 | 81.152|    4.636|    0.000|21 46 21.6| 40 39 00|      3.5600| 89.1310| -9.7718|6.8712E-6|    5.5618E-8|   5.6190|       1.1405|       2.816
bn170830069 |216.835|    4.290|    0.512|23 32 00.0| 18 18 36|      4.6200| 97.7760|-40.6494|5.1396E-6|    5.2222E-8|   5.9975|       1.0408|      20.288
bn170830135 |117.250|    2.318|    0.256|17 48 58.6|-02 00 00|      0.0900| 23.8575| 12.9151|8.2778E-6|    4.9266E-8|   9.0440|       1.8342|      89.409
bn170830328 | 14.592|    1.557|   -1.792|14 39 48.0| 32 24 36|      4.0700| 52.1856| 65.9684|3.1973E-6|    2.4926E-8|   9.5745|       1.9502|       2.496
bn170831179 | 57.345|    8.738|   -1.024|10 34 50.4| 49 48 00|      1.6100|162.6468| 55.4548|2.1684E-5|    2.7918E-7|  30.7070|       1.6909|      44.865
bn170901007 |  5.888|    2.673|   -0.768|01 35 52.8|-01 36 00|     18.3500|147.4456|-62.3376|7.8226E-7|    5.1981E-8|   4.4768|       1.1720|       0.320
bn170901255 |  8.960|    1.280|   -4.864|07 50 02.4|-13 13 48|      7.6200|231.4771|  6.5902|8.4979E-7|    2.3312E-8|   5.0886|       1.1110|       0.000
bn170901345 | 29.696|    3.665|   -8.192|09 01 43.2|-24 46 48|     12.1600|250.8438| 14.1157|4.0413E-7|    1.9975E-8|   2.5934|       1.1397|      -8.128
bn170903534 | 25.600|    1.493|   -1.536|16 58 07.7| 34 59 06|      0.0270| 57.7173| 37.4048|3.4577E-6|    2.8792E-8|   7.2962|       1.5939|       0.640
bn170906030 | 78.849|    0.724|   12.032|13 35 49.2|-47 06 03|      0.0014|310.7301| 15.0979|9.4606E-5|    7.8311E-8|  28.2517|       2.0355|      33.472
bn170906039 | 11.520|    1.379|   -0.256|15 28 49.0|-28 15 23|      0.0006|340.2735| 22.9785|3.0308E-6|    5.4518E-8|  16.2984|       2.2015|       5.632
bn170906485 | 45.568|   16.689|   -2.304|02 19 26.4|-62 16 48|      6.5800|286.5091|-51.9510|4.3647E-7|    4.6289E-8|   3.8350|       1.5429|      40.448
bn170910368 | 27.392|    2.985|   -3.840|13 10 36.0|-29 42 36|      6.5500|307.8922| 32.9771|2.5834E-6|    9.6307E-8|   8.8615|       2.9999|      11.840
bn170911267 | 19.968|    3.620|   -8.192|04 48 24.0| 30 54 50|      0.4000|171.2126| -8.9891|8.9367E-7|    1.3466E-8|   3.2274|       0.9384|      -2.432
bn170912273 | 13.568|    1.557|    0.000|14 21 50.2|-61 59 48|      0.0020|313.3283| -0.9635|3.8202E-6|    2.8362E-8|  11.9069|       1.3499|       0.704
bn170912985 |  0.480|    1.000|   -0.448|05 34 16.8| 07 12 00|     16.5100|197.3583|-13.5640|1.4207E-7|    2.1381E-8|   6.9194|       1.0165|      -0.064
bn170915161 | 15.613|    0.722|    0.003|08 01 02.4|-38 25 12|      1.2100|254.3653| -4.2918|7.4085E-6|    5.4336E-8|   9.4304|       1.5833|       1.856
bn170915520 |  0.640|    0.870|   -0.064|17 19 19.2|-10 33 36|      5.7900| 12.4205| 14.9932|5.1357E-7|    1.5163E-8|   5.7928|       0.9705|      -0.064
bn170916700 |  5.120|    0.923|   -2.304|06 33 43.2| 07 10 12|      7.9300|204.5348| -0.6466|1.0134E-6|    8.5071E-8|  10.4789|       4.0274|       3.008
bn170918139 |  0.128|    0.163|   -0.032|02 26 14.4| 03 31 12|     17.8100|163.3334|-51.7570|8.8478E-8|     1.172E-8|   7.1822|       1.4642|      -0.064
bn170921168 | 39.361|    4.481|    1.024|08 49 30.0| 57 03 25|      1.0000|160.0759| 38.3968| 6.564E-5|    3.2633E-7|  55.1794|       3.1600|       8.960
bn170923101 | 46.080|   14.956|   -3.072|08 00 28.8|-35 19 48|      4.8900|251.6711| -2.7654|2.4551E-6|    5.5859E-8|   3.8812|       0.8223|       7.232
bn170923188 | 59.454|    2.580|    0.003|14 46 07.2| 81 12 36|      5.0300|117.8128| 34.7471| 2.242E-6|    3.0444E-8|   6.6407|       0.9529|      10.176
bn170923566 | 27.648|   10.546|   -3.328|15 13 12.0|-10 46 48|     14.7600|349.9200| 38.8296|7.7694E-7|    2.9521E-8|   3.1311|       1.3647|      22.400
bn170926528 | 15.360|    0.362|   -0.256|09 46 07.2|-05 34 12|      8.1800|241.9750| 34.5681|3.0375E-6|    1.7655E-8|   7.1376|       1.3990|       1.088
bn170926782 |  0.896|    0.181|   -0.128|22 56 28.8|-26 15 00|      5.0700| 28.2853|-64.3633|4.5632E-7|    1.0066E-8|   8.1053|       0.9622|       0.128
bn170928607 |  9.216|    1.864|   -0.256|20 16 21.6| 35 44 24|      8.2400| 73.7668|  0.2724|1.2673E-6|    2.5991E-8|   5.0417|       0.9584|       0.192
bn170929513 |  9.472|    0.923|   -3.072|12 51 31.2| 32 18 00|      2.5900|122.7395| 84.8282|1.3476E-6|    1.9206E-8|   9.0610|       1.2999|       0.384
bn170929699 |  8.960|    0.724|   -1.280|01 52 02.4| 21 01 12|      3.9400|141.4095|-39.6674|3.0398E-6|    2.2518E-8|   8.1389|       1.0361|       4.928
bn171002969 |  7.936|    1.864|   -0.512|11 44 57.6| 18 03 00|      6.8600|240.1177| 72.1991|1.5448E-6|    3.3752E-8|   8.3375|       1.2813|       0.320
bn171004672 | 48.125|    0.921|    0.003|05 28 48.0|-25 44 24|      1.6100|228.9265|-28.7423|1.0863E-5|    4.1007E-8|   7.5304|       1.7950|      14.656
bn171004857 |  8.192|    0.923|   -2.560|01 46 14.4|-62 06 36|      6.6200|292.1064|-53.8513|1.3102E-6|    7.6065E-8|   9.9167|       3.6570|       4.288
bn171007498 |  3.456|    0.345|   -1.408|09 02 10.6| 42 50 56|      0.0050|178.3921| 41.4874|3.0318E-7|    1.8514E-8|   2.3505|       0.7373|      -0.192
bn171008080 |  1.472|    1.537|   -1.024|15 30 21.6| 24 01 12|     12.8800| 37.0431| 54.1735|1.1212E-7|    3.5788E-8|   7.0458|       2.3352|       0.448
bn171009138 | 47.104|    7.464|   -1.280|23 12 33.6| 42 18 36|      5.1100|104.0738|-16.9123|2.8166E-6|    4.6616E-8|   5.0075|       1.1592|       2.240
bn171010792 |107.266|    0.810|   16.640|04 26 19.4|-10 27 48|      0.0233|205.4795|-36.9178|6.3279E-4|    9.8525E-8| 137.2510|       4.4113|      68.673
bn171010875 | 25.344|    3.806|   -2.560|02 16 29.5|-54 24 36|      0.0267|279.0385|-58.5946|9.2608E-7|    3.3829E-8|   3.1286|       0.8487|      -0.192
bn171011162 |101.888|    4.375|  -39.168|09 51 28.8|-09 48 00|      5.5000|246.8959| 32.8632|5.4559E-6|    6.2916E-8|   4.9576|       1.4658|       0.000
bn171011810 |  0.480|    0.935|   -0.448|11 48 09.6| 26 55 48|     15.9600|210.1201| 75.9163|1.0383E-7|    1.4495E-8|   4.7832|       0.6365|      -0.128
bn171013350 | 39.425|    1.716|    0.256|11 25 07.2|-26 38 24|      1.0000|280.0269| 32.3639| 1.559E-5|    4.1146E-8|   9.4297|       1.2554|      18.432
bn171017823 | 86.272|    2.202|   -4.352|12 21 21.6| 38 54 00|      5.5400|149.1219| 76.6585|5.0024E-6|    3.1181E-8|   3.5143|       0.8693|      30.336
bn171020813 | 19.200|    1.950|   -1.536|15 38 24.0|-70 09 36|     28.3900|316.2752|-11.7436|1.9737E-6|    3.1556E-8|   5.1985|       1.4304|       1.600
bn171022085 | 37.633|    6.720|   -8.704|16 57 50.4|-21 02 24|      3.6600|  0.4866| 13.3774|1.8042E-6|    4.3112E-8|   4.2146|       1.4917|       8.128
bn171022885 | 13.278|    0.558|    0.003|14 28 14.4| 11 54 36|      2.5300|  3.8284| 62.6730|8.0435E-6|    1.6625E-8|  14.3545|       1.5420|       4.576
bn171023097 | 64.257|   23.830|   -3.888|21 41 26.4|-30 24 00|      6.2500| 16.7395|-48.5341|3.6446E-6|    9.2623E-8|   5.0638|       1.6227|      34.193
bn171024977 | 35.072|    5.838|   -3.584|14 02 07.2|-68 54 36|     18.8200|309.2486| -6.9096|9.4493E-7|    3.4373E-8|   4.6187|       2.1713|      11.328
bn171025213 |  6.400|    3.482|   -2.304|15 30 38.4| 42 21 00|     18.5600| 68.6883| 54.3413|3.1286E-7|    2.6294E-8|   4.1623|       1.0065|      -0.064
bn171025416 | 19.712|    2.064|   -5.888|06 32 00.0|-01 46 12|     16.4200|212.2922| -5.1315|1.4936E-6|    4.6223E-8|   3.4951|       1.2276|      -4.224
bn171025913 |  7.936|    3.167|   -4.608|22 32 57.6|-61 31 12|     14.0600|327.1126|-48.5950|4.0953E-7|    2.5548E-8|   2.6212|       0.9604|      -1.792
bn171029020 | 19.712|    5.910|   -4.352|13 12 57.6|-54 15 00|      9.4700|306.1073|  8.4890|1.5372E-6|    6.8866E-8|   5.5776|       1.8207|       9.600
bn171030729 |  0.096|    1.016|   -0.064|04 56 21.6|-19 33 00|     23.3900|219.2192|-33.7956|1.9641E-7|    2.6366E-8|  11.6396|       2.2344|      -0.064
bn171102107 | 48.385|    0.572|    7.680|12 30 55.2| 54 01 48|      0.9200|129.5367| 62.8343|2.9167E-5|    2.6299E-8|  38.0556|       1.6683|      49.985
bn171103655 | 25.600|    4.720|   -0.256|00 22 48.0|-00 22 48|      4.5600|107.3368|-62.3815|2.7981E-6|    7.0426E-8|   4.9955|       1.4974|      12.096
bn171106498 | 10.752|    0.724|   -0.512|18 16 16.8| 43 07 12|      3.1200| 70.6294| 24.2641| 4.895E-6|    3.7095E-8|  11.1731|       1.3153|       1.536
bn171108656 |  0.032|    0.023|   -0.016|07 19 48.5| 29 05 28|      4.9000|189.0740| 18.5254|1.0418E-5|    6.5414E-7| 686.5420|     166.4890|      -0.064
bn171112868 |302.789|    0.923| -199.556|01 21 52.1|-59 40 41|      0.1700|295.8770|-57.0315|1.4304E-5|    6.1781E-8|   8.8645|       1.5136|       3.264
bn171117515 |105.922|    2.429|   -4.224|13 07 14.4|-33 00 00|      2.7600|306.7481| 29.7546|1.0845E-5|    6.3029E-8|  15.9939|       1.4006|       5.184
bn171119992 | 26.368|    0.572|    0.832|09 02 02.4|-46 59 24|      1.0000|267.8782| -0.3381|4.6886E-5|    2.3476E-7|  59.0219|       9.8488|       5.824
bn171120556 | 44.062|    0.383|    0.003|10 55 09.8| 22 27 30|      0.0007|216.5427| 63.2628|1.6093E-5|    3.2967E-8|  57.8333|       2.3744|       0.288
bn171124235 | 26.176|    0.923|   -0.704|22 22 04.8| 35 13 12|      0.2000| 91.4587|-18.3661|3.6166E-6|    2.1924E-8|   8.9152|       1.2791|      18.176
bn171126216 |165.888|    5.910|   -1.792|23 13 43.2|-02 05 24|      3.8700| 75.7102|-55.7306|4.6705E-6|    1.0384E-7|   6.1676|       2.1892|     168.128
bn171126235 |  1.472|    0.143|    0.000|15 51 21.6| 46 45 36|      3.2900| 74.3634| 49.7687|7.1958E-6|    4.9012E-8|  97.2131|       6.0745|       0.192
bn171201068 | 59.136|    1.280|   -0.768|14 11 07.2| 23 07 48|      3.0400| 24.8243| 71.5491|1.0581E-5|    4.6798E-8|   7.8808|       1.9942|       1.728
bn171202113 | 81.152|    3.620|    1.536|06 52 07.2| 38 43 12|      2.6800|177.4745| 16.6959|1.0817E-5|    7.8472E-8|   4.9847|       0.7887|       2.240
bn171206122 | 15.360|    3.083|   -1.536|00 37 55.2|-78 12 00|      6.0300|303.8195|-38.9049|1.5221E-6|    7.2998E-8|  11.4606|       3.5980|       2.112
bn171207055 |  0.176|    0.072|   -0.064|20 57 33.6| 51 40 12|      9.5400| 90.9338|  3.9593|2.2932E-7|    1.6415E-8|   5.3358|       1.0850|      -0.064
bn171207809 | 25.600|    3.849|   -0.256|14 37 40.8|-38 03 36|      5.4600|324.9683| 20.2235| 2.157E-6|    4.5508E-8|   4.2774|       1.5737|       9.664
bn171208733 |  2.624|    0.810|   -0.896|08 21 57.6| 09 03 00|      7.5500|215.0229| 24.1996|8.4938E-7|    3.8614E-8|  10.1169|       1.4122|       0.064
bn171209671 | 13.824|    2.111|   -1.024|15 56 12.0|-21 15 36|      3.6400|350.4030| 24.1317|3.1995E-6|     2.844E-8|  11.4195|       1.6659|       3.584
bn171210493 |143.107|    2.573|    3.584|22 21 09.6| 24 26 24|      0.1500| 84.4085|-26.9717|8.0764E-5|     9.134E-8|  18.8995|       1.5224|       6.912
bn171211844 |148.226|    3.125|    5.120|05 12 33.6| 01 09 00|      7.1000|200.0017|-21.2812|1.4771E-5|    8.1606E-8|   9.7169|       1.4820|     113.026
bn171212222 | 19.968|    1.864|   -1.024|04 05 57.6| 24 13 12|      3.2600|169.8546|-20.4485|2.8735E-6|    2.8208E-8|   8.7800|       1.4490|       0.448
bn171212434 | 32.001|    1.379|   -1.024|02 37 45.6|-70 37 12|      0.3900|291.0263|-43.9682|5.0312E-6|    6.7805E-8|   8.5008|       1.4752|      27.200
bn171212948 |  6.656|    0.923|   -2.304|07 09 04.8| 56 35 24|      9.9500|160.1191| 24.7285|1.2378E-6|    5.7295E-8|   8.8963|       2.2477|       5.504
bn171213061 |111.616|    6.676|  -58.368|10 01 31.2| 36 06 36|      7.3900|188.0699| 53.0358|1.3198E-5|    1.3366E-7|  17.1904|       5.4235|      31.616
bn171215705 | 28.928|    5.838|   -3.072|01 18 43.2| 34 43 48|      4.7200|129.2670|-27.8059|1.6542E-6|      6.77E-8|   5.7125|       1.4587|      -3.520
bn171219279 |  1.152|    1.190|   -0.896|17 58 28.8|-18 01 48|      8.6800| 10.8898|  3.0200|1.7404E-7|    1.7536E-8|   4.6160|       0.9404|       0.000
bn171222684 | 80.384|    4.615|    0.768|09 53 06.5| 35 37 38|      0.0010|188.8969| 51.3387| 3.187E-6|    3.7723E-8|   5.6888|       1.8726|      54.144
bn171223818 |  0.384|    0.295|   -0.032|07 43 21.6|-33 28 48|      6.2000|248.2750| -4.8646|1.8888E-6|    2.2335E-8|  23.8275|       1.1559|       0.064
bn171227000 | 37.633|    0.572|    7.744|18 42 45.6|-35 01 48|      1.0000|  0.2480|-13.5415|2.8962E-4|    8.4625E-8| 103.0720|       3.1325|      19.776
bn171230048 |  9.984|    0.923|    0.768|16 26 55.2| 13 05 24|      2.1100| 28.5487| 37.9072|  8.49E-6|    7.6879E-8|  10.6176|       1.4255|       2.816
bn171230119 |  1.280|    0.528|   -1.216|21 41 09.6|-12 21 00|     14.7700| 41.6200|-43.1651|  2.71E-7|    2.8748E-8|   6.9667|       1.0671|      -0.064
bn171230955 | 70.401|    0.923|    4.352|05 58 07.2|-27 45 00|      1.0800|233.3960|-23.1974|1.5006E-5|    3.0709E-8|   6.4461|       1.1492|      22.464
bn180102660 | 13.312|    4.344|   -8.192|13 32 16.3| 62 10 15|      0.0010|114.7795| 54.3063| 8.258E-7|    3.2399E-8|   4.3421|       1.0905|       1.408
bn180103090 |  0.016|    0.036|   -0.016|01 41 36.0| 28 00 36|      6.9700|136.2320|-33.5629|8.8793E-8|    2.2136E-8|   4.9041|       2.3876|      -0.064
bn180110608 |  1.536|    1.619|   -1.024|08 25 21.6| 51 16 12|     30.0800|167.5960| 35.2800|1.6419E-7|     1.991E-8|   3.2267|       1.1878|       0.576
